country_name,year,total_fertility_rate,growth_rate,midyear_population,midyear_population_male,midyear_population_female,max_age,kids,adults,youth,seniors,infant_mortality,infant_mortality_male,infant_mortality_female,life_expectancy,life_expectancy_male,life_expectancy_female,mortality_rate_under5
Saint Barthelemy,1999,1.62,2.695,6938,7428,6448,94.0,1297,4636,588,417,8.68,9.86,7.46,76.8,73.62,80.1,10.68
Liechtenstein,1999,1.6568,1.294,32315,31860,32770,98.5,5931,18972,4029,3383,5.74,6.75,4.83,78.97,75.12,82.41,6.93
Slovenia,1999,1.1947,0.049,2009653,1952420,2066886,100.0,325111,1113903,295603,275036,4.46,4.7,4.21,75.59,71.96,79.46,5.54
Guinea,1999,5.7225,2.924,8154403,8114986,8193820,100.0,3523750,2821897,1543335,265421,90.33,95.22,85.29,51.48,50.13,52.88,159.64
Korea South,1999,1.5094,0.6729999999999999,46485422,46625848,46344996,100.0,9940134,25472461,7855137,3217690,4.41,4.74,4.04,75.47,71.96,79.31,6.27
China,1999,1.6,0.636,1260658633,1298863960,1222453306,100.0,326101707,650015622,200742340,83798964,31.19,25.71,37.54,70.31,69.04,71.8,37.97
Haiti,1999,4.6575,1.995,8121292,7996732,8245852,100.0,3369231,2882137,1587021,282903,76.96,82.95,70.9,56.08,55.15,57.03,109.72
Netherlands,1999,1.6541,0.635,15819914,15646014,15993814,100.0,2928025,8858767,1886795,2146327,5.22,5.47,4.96,77.83,75.34,80.46,6.34
Cayman Islands,1999,1.9266,3.1889999999999996,37248,36434,38062,100.0,8223,21831,4601,2593,9.26,10.7,7.8,78.9,76.37,81.47,10.63
Gabon,1999,4.9499,3.866,1195647,1184506,1206788,99.5,512154,413457,219262,50774,59.71,70.66,48.43,57.79,55.83,59.79,87.95
Iraq,1999,5.056,3.286,22379177,22627550,22130804,100.0,9702033,7151718,4803497,721929,48.71,52.3,44.94,71.8,70.01,73.67,57.56
Mauritania,1999,5.2,2.602,2436909,2349596,2524222,99.5,1067205,811385,486276,72043,79.64,85.32,73.79,56.38,54.5,58.3,126.94
Burundi,1999,6.5733,2.907,6524134,6442350,6605918,100.0,3009013,2056767,1283619,174735,92.79,102.39,82.91,49.4,48.3,50.52,151.13
Japan,1999,1.349,0.184,126512858,123754058,129271658,100.0,18959812,70167342,16364940,21020764,3.49,3.69,3.28,80.79,77.46,84.3,4.85
Zimbabwe,1999,3.9467,1.037,11733078,11612886,11853270,100.0,5006662,3671953,2675647,378816,55.84,58.92,52.66,39.48,39.67,39.28,89.49
Madagascar,1999,5.4888,2.937,15263710,15198948,15328472,100.0,6915007,4908346,2935638,504719,69.63,75.3,63.8,58.91,57.24,60.63,108.99
Eritrea,1999,5.24,2.6180000000000003,3805989,3737220,3874758,100.0,1668533,1213236,791411,132809,55.84,62.74,48.73,58.94,56.8,61.15,101.76
Vietnam,1999,2.31,1.327,78141672,77175216,79108128,100.0,26125343,31806883,15860723,4348723,30.35,30.75,29.91,69.26,66.83,71.9,42.98
Micronesia Federated States of,1999,3.9739999999999998,0.223,107501,108920,106082,96.0,43734,37110,23025,3632,37.08,40.65,33.33,67.8,66.17,69.52,45.75
Comoros,1999,5.25,2.52,531430,518714,544146,99.5,230975,171554,111057,17844,91.09,102.87,78.96,58.5,56.82,60.23,128.08
Vanuatu,1999,4.773,2.677,186341,190618,182064,98.5,79129,65401,35942,5869,36.72,37.87,35.52,66.88,65.67,68.15,45.72
Uzbekistan,1999,2.7196,1.4380000000000002,24701545,24519548,24883542,100.0,9340740,9392200,4830419,1138186,35.05,40.48,29.3,69.74,66.94,72.71,46.47
Azerbaijan,1999,2.0027,0.9129999999999999,8388447,8170110,8606784,100.0,2659391,3743323,1468578,517155,45.62,47.69,43.25,67.56,64.39,71.19,59.4
Turkmenistan,1999,2.92,1.43,4324693,4285216,4364170,100.0,1642126,1661950,844524,176093,63.19,73.71,52.14,64.42,61.64,67.33,77.55
Samoa,1999,4.2823,0.797,174755,182220,167290,99.0,70628,63386,33055,7686,33.66,39.6,27.41,68.9,66.19,71.75,43.19
Serbia,1999,1.4174,-0.447,7677153,7496966,7857340,100.0,1327141,4101355,1046771,1201886,10.89,11.94,9.78,71.65,68.62,74.88,12.87
Nauru,1999,3.6277,-0.111,9874,10088,9660,88.0,3953,3946,1830,145,11.01,13.99,8.05,60.55,56.99,64.09,14.88
Cuba,1999,1.6246,0.361,11107797,11115348,11100246,100.0,2439449,6122778,1476176,1069394,6.47,7.22,5.67,75.9,73.73,78.2,8.42
Jordan,1999,4.1946,2.355,4674042,4833846,4514238,100.0,1908440,1645857,987129,132616,30.28,31.87,28.6,70.5,69.25,71.82,36.39
Jamaica,1999,2.9115,1.097,2588866,2554008,2623724,100.0,918414,963614,523548,183290,18.99,19.7,18.24,73.19,71.6,74.86,21.23
Peru,1999,2.845,1.396,25444838,25497638,25392038,100.0,8780559,10563860,4902459,1197960,35.33,38.06,32.48,68.43,66.8,70.13,48.4
Fiji,1999,2.7747,0.736,799078,811996,786160,98.0,270207,341465,160283,27123,15.04,16.45,13.56,67.61,65.23,70.1,26.02
Bhutan,1999,3.97,1.729,595628,630948,560308,99.5,230007,216906,122757,25958,77.2,79.34,74.94,60.06,59.42,60.72,111.25
Mongolia,1999,2.44,1.222,2432721,2420144,2445298,100.0,882158,945516,516676,88371,50.16,54.53,45.57,63.8,60.8,66.94,66.62
Zambia,1999,5.912999999999999,2.9210000000000003,9692594,9691944,9693244,100.0,4475868,2928470,2044170,244086,87.14,92.05,82.08,43.05,42.03,44.1,151.2
Greece,1999,1.2819999999999998,0.212,10536749,10382750,10690748,100.0,1606760,5640349,1489768,1799872,6.14,6.62,5.63,78.19,75.92,80.6,7.37
Liberia,1999,6.4853,5.428,2495395,2485894,2504896,100.0,1062380,851549,520639,60827,146.95,164.56,128.82,41.97,39.95,44.05,227.99
Timor-Leste,1999,6.5235,-25.125,933968,966510,901426,97.5,418284,334816,158296,22572,78.78,84.94,72.21,56.09,53.64,58.7,111.76
Korea North,1999,2.1,0.8340000000000001,22594314,21917140,23271488,100.0,6042031,11696087,3454425,1401771,59.18,71.71,46.07,60.38,55.19,65.81,77.54
Mali,1999,7.251,2.911,10475943,10305314,10646572,100.0,5004909,3177347,1950311,343376,137.87,146.05,129.45,48.77,47.19,50.41,223.61
Latvia,1999,1.1832,-0.735,2385906,2198382,2573430,100.0,442867,1265005,330464,347570,11.6,10.75,12.49,69.43,64.2,74.93,13.97
Montserrat,1999,1.5244,168.887,3378,3462,3294,95.5,1042,1260,699,377,17.01,12.51,21.71,72.37,74.51,70.13,19.46
Kiribati,1999,4.5248,2.185,83344,82996,83692,95.5,34001,31632,14967,2744,56.16,58.41,53.79,59.81,57.59,62.14,76.89
Aruba,1999,1.9340000000000002,0.9009999999999999,89259,85072,93446,98.0,20090,49558,12328,7283,19.64,26.11,13.04,72.89,69.83,76.01,22.8
Bolivia,1999,4.035,2.095,8025555,7946500,8104610,100.0,3206481,2848121,1622158,348795,58.99,63.37,54.38,63.3,60.82,65.9,77.93
Tunisia,1999,2.0661,1.06,9407372,9455890,9358854,100.0,2856857,4041641,1936187,572687,38.03,43.44,32.07,72.45,70.5,74.6,48.8
Spain,1999,1.1794,0.613,40251435,39416018,41086852,100.0,5978531,21492814,6063270,6716820,4.85,5.25,4.43,78.63,75.25,82.21,6.0
Paraguay,1999,3.34,2.022,5311544,5332242,5290846,100.0,2037202,2035066,976248,263028,34.87,39.8,29.7,73.43,70.99,76.0,44.82
Hungary,1999,1.2899,-0.27899999999999997,10171610,9710912,10632308,100.0,1750559,5372039,1547470,1501542,8.31,9.17,7.38,70.83,66.58,75.38,9.91
Russia,1999,1.1443,-0.45399999999999996,147698905,138081582,157316228,100.0,27449697,79171649,22568922,18508637,16.49,18.59,14.26,66.32,60.29,72.7,20.59
Congo (Kinshasa),1999,6.7806,3.0460000000000003,50889947,50387378,51392516,100.0,24213288,15588408,9799981,1288270,100.27,107.43,92.9,51.86,50.36,53.41,152.36
Saint Pierre and Miquelon,1999,1.4994,0.016,6427,6448,6406,96.5,1304,3604,817,702,9.61,11.28,7.85,78.46,76.41,80.63,11.07
Gibraltar,1999,2.2186,-0.643,26756,27080,26432,100.0,7028,12316,4386,3026,11.54,12.93,10.04,73.57,70.69,76.68,13.51
Burkina Faso,1999,6.9022,3.193,11225306,10942656,11507956,100.0,5355484,3359282,2209599,300941,100.33,108.34,92.07,48.67,46.98,50.41,203.54
Canada,1999,1.537,0.92,30820257,30547094,31093420,100.0,5914924,16715868,4183172,4006293,5.21,5.62,4.76,79.5,76.78,82.37,6.3
Brazil,1999,2.4134,1.454,171814744,170396160,173233328,100.0,51637970,77294297,33940135,8942342,31.7,35.66,27.55,69.25,65.63,73.04,38.24
Bulgaria,1999,1.3006,-0.738,7968514,7819332,8117696,100.0,1279344,4224976,1171536,1292658,17.68,19.3,15.98,71.48,68.39,74.73,21.26
Faroe Islands,1999,2.3265,1.2770000000000001,45115,46658,43572,100.0,10686,22000,6230,6199,8.01,8.67,7.28,77.67,74.85,80.74,10.08
Venezuela,1999,2.8960000000000004,1.801,23821700,23679106,23964294,100.0,8357735,9796632,4610834,1056499,21.74,23.71,19.68,72.54,69.61,75.62,25.6
Saint Kitts and Nevis,1999,2.2539,1.128,45131,44718,45544,99.0,13249,19812,8376,3694,12.85,9.18,16.45,69.45,66.71,72.13,25.93
Lesotho,1999,3.8777,0.557,1907672,1868378,1946966,100.0,701858,673295,437189,95330,74.38,80.17,68.41,53.02,51.34,54.74,104.78
Marshall Islands,1999,4.8426,1.3880000000000001,52295,53458,51132,98.0,22344,17363,11157,1431,36.17,40.35,31.79,68.09,66.27,69.99,44.47
Togo,1999,5.3296,2.839,4852448,4818446,4886450,100.0,2147627,1587753,985535,131533,71.2,79.24,62.93,59.27,56.66,61.96,122.96
Grenada,1999,2.4834,0.56,100985,100866,101104,99.5,34994,40392,18267,7332,16.48,14.52,18.53,69.45,66.97,72.04,23.07
Colombia,1999,2.605,0.92,38563857,38112706,39015008,100.0,12606674,17201449,6947529,1808205,24.13,28.74,19.28,70.99,67.21,74.98,28.62
Macedonia,1999,1.7825,0.434,2004985,2006938,2003032,100.0,463115,1019456,328731,193683,15.78,18.39,12.95,72.7,70.42,75.18,17.7
Ethiopia,1999,6.305,2.926,62538426,62481120,62595732,100.0,28154015,20428004,12250446,1705961,104.59,117.52,91.28,51.17,48.93,53.47,150.28
Iran,1999,2.4247,1.235,67803934,69029820,66578048,100.0,25028480,24549969,15221346,3004139,60.19,60.71,59.63,66.16,65.02,67.35,91.62
Estonia,1999,1.3005,-0.7390000000000001,1389756,1280498,1499014,100.0,261692,722666,200532,204866,9.75,11.21,8.2,70.21,64.79,75.91,12.63
Curacao,1999,2.2689,-1.315,135839,128706,142972,100.0,33185,71546,17731,13377,10.18,10.87,9.45,76.33,74.18,78.59,11.4
Antigua and Barbuda,1999,2.3861,1.605,74016,70882,77150,100.0,21788,34530,12408,5290,23.93,27.81,19.85,71.68,69.87,73.57,29.15
Mexico,1999,2.7460000000000004,1.273,98468947,97060760,99877134,100.0,33625227,40569934,19658753,4615033,25.36,27.35,23.27,72.93,70.48,75.49,30.8
Gaza Strip,1999,6.2,3.1519999999999997,1092595,1108464,1076726,100.0,540314,309424,210212,32645,26.87,28.41,25.24,70.48,69.21,71.82,32.25
Jersey,1999,1.5126,0.56,86928,84732,89124,100.0,15034,50096,9705,12093,5.64,6.0,5.27,78.19,75.94,80.56,6.58
Belize,1999,4.2449,2.674,241480,244990,237970,98.0,103830,80936,48121,8593,29.51,33.25,25.6,68.64,66.56,70.82,36.96
Armenia,1999,1.893,-0.019,3104064,2929226,3278902,100.0,876751,1432355,515767,279191,22.83,25.38,19.81,70.98,67.95,74.56,26.0
Saudi Arabia,1999,4.1424,2.344,20824550,23485482,18163618,100.0,7993519,8282405,4028828,519798,22.92,26.08,19.61,71.67,69.89,73.53,27.04
Cabo Verde,1999,3.7739,2.032,421678,405836,437520,99.0,180637,133411,83589,24041,39.47,44.69,34.09,67.2,65.27,69.19,48.85
Denmark,1999,1.7331,0.3,5320134,5257670,5382598,100.0,974014,2928696,626810,790614,4.24,4.97,3.47,76.49,74.2,78.88,5.14
Suriname,1999,2.8922,1.9180000000000001,455740,457316,454164,100.0,150581,192719,89059,23381,37.78,43.55,31.72,68.43,66.21,70.75,48.91
El Salvador,1999,3.097,1.301,5788365,5625452,5951278,100.0,2227649,2078384,1183492,298840,29.71,31.58,27.73,69.9,66.57,73.41,36.82
Malawi,1999,6.35,2.6010000000000004,10839431,10697598,10981264,100.0,5041666,3314096,2183657,300012,90.28,94.75,85.74,46.39,45.99,46.79,154.4
United Kingdom,1999,1.7085,0.392,58909682,57820546,59998818,100.0,11319208,31081282,7259967,9249225,5.71,6.38,4.99,77.3,74.93,79.79,6.8
Lebanon,1999,2.12,0.6890000000000001,3791412,3731954,3850870,100.0,1140112,1641404,766269,243627,18.1,19.15,17.0,73.13,71.93,74.4,20.91
Lithuania,1999,1.4907,0.045,3493176,3268970,3717382,100.0,735110,1793499,494845,469722,8.58,8.75,8.4,71.16,66.02,76.61,11.0
Turks and Caicos Islands,1999,2.8145,5.07,18342,18572,18112,96.5,5694,9092,2810,746,9.89,11.56,8.14,79.27,76.86,81.79,11.78
Anguilla,1999,1.9444,3.069,11079,11080,11078,98.5,3129,5401,1683,866,5.19,6.24,4.11,78.13,75.72,80.62,6.94
Virgin Islands British,1999,1.5789,3.1910000000000003,21811,21658,21964,98.0,5315,12041,3293,1162,16.86,19.35,14.26,77.22,76.09,78.4,18.2
New Zealand,1999,2.0308,0.527,3783756,3752216,3815296,100.0,857621,1967119,515765,443251,5.64,6.62,4.61,77.84,75.49,80.3,6.96
South Africa,1999,2.8569999999999998,1.238,44351539,43416020,45287058,100.0,15313640,18397011,8747468,1893420,56.48,61.66,51.2,58.6,57.64,59.58,72.33
Ghana,1999,4.7928,1.943,18611539,18479258,18743820,100.0,7728199,6496168,3718575,668597,62.22,67.42,56.86,58.07,56.95,59.22,103.28
Greenland,1999,2.3475,0.29100000000000004,56696,60542,52850,98.5,15470,31124,7320,2782,15.65,18.16,13.16,66.2,63.13,69.25,20.21
Barbados,1999,1.6443,0.444,272504,263450,281558,100.0,60597,143413,43190,25304,13.77,14.22,13.32,71.96,70.27,73.67,19.3
Portugal,1999,1.4794,0.48,10283381,9944850,10621912,100.0,1775201,5313405,1573172,1621603,5.68,6.18,5.14,75.92,72.54,79.51,7.31
San Marino,1999,1.3655,1.7409999999999999,26595,25790,27400,100.0,4115,15254,3051,4175,7.7,7.92,7.47,80.93,78.55,83.39,8.35
Benin,1999,6.2886,3.258,6406766,6348778,6464754,100.0,2970825,1987770,1295209,152962,82.69,86.88,78.3,54.38,53.28,55.53,133.59
Cambodia,1999,3.8925,1.6880000000000002,12154664,11751172,12558156,100.0,5129656,4358156,2269128,397724,88.43,97.12,79.36,58.04,55.77,60.41,122.17
Philippines,1999,3.7749,2.1430000000000002,74819070,75060068,74578072,100.0,28463791,28237083,15448952,2669244,29.62,32.85,26.23,67.11,64.22,70.14,43.59
Mozambique,1999,5.5663,2.2030000000000003,17605244,16888890,18321598,100.0,7791080,5919918,3429280,464966,123.75,127.22,120.21,47.71,47.01,48.43,178.52
Rwanda,1999,5.835,2.235,8222350,8133076,8311624,100.0,3622708,2576747,1801115,221780,95.4,100.4,90.24,45.21,44.33,46.12,178.17
Saint Lucia,1999,2.2995,0.7659999999999999,152114,149008,155220,100.0,49189,61859,29800,11266,17.77,23.34,11.94,73.57,70.7,76.57,21.94
India,1999,3.2110000000000003,1.729,989250189,1024121490,954378888,100.0,334981108,418779445,192366246,43123390,69.47,68.64,70.4,61.48,60.84,62.19,100.22
Indonesia,1999,2.655,1.615,210746403,210195948,211296858,100.0,65628245,92764193,42924548,9429417,42.31,48.79,35.5,67.63,65.31,70.07,54.83
Gambia The,1999,5.7011,2.889,1319628,1310808,1328448,99.0,607534,406701,273292,32101,96.82,103.86,89.57,59.01,56.98,61.1,139.65
Czechia,1999,1.1445,-0.11199999999999999,10280436,10003148,10557724,100.0,1728903,5521305,1617292,1412936,4.59,4.79,4.38,74.71,71.41,78.17,5.63
Georgia,1999,1.7743,-0.591,4852143,4603370,5100916,100.0,1111979,2416855,685619,637690,31.86,35.32,27.75,73.8,70.3,77.96,33.17
Malaysia,1999,3.1491,2.605,22553411,22957126,22149696,100.0,7562917,9801535,4309690,879269,22.2,25.59,18.57,70.54,67.94,73.32,28.09
Kazakhstan,1999,1.8829,-0.545,15709484,15190052,16228916,100.0,4640590,7311960,2768954,987980,39.13,43.83,34.16,64.33,59.53,69.42,44.79
Iceland,1999,1.9969999999999999,1.198,277278,277558,276998,100.0,64887,137589,42583,32219,4.82,5.21,4.44,79.12,77.14,81.02,5.77
Swaziland,1999,4.3609,2.4459999999999997,1117139,1100884,1133394,100.0,471803,373794,238287,33255,78.22,82.06,74.26,57.98,56.31,59.69,102.14
Guernsey,1999,1.4674,0.45899999999999996,61701,59920,63482,100.0,10742,33809,7321,9829,4.57,5.04,4.02,79.66,77.17,82.56,5.26
Tonga,1999,4.5332,0.693,99442,99702,99182,97.5,40022,35218,18904,5298,18.32,18.79,17.84,73.13,72.05,74.24,21.32
Libya,1999,3.3823,2.303,4912162,5071392,4752932,100.0,1811547,1804519,1125212,170884,21.48,23.03,19.86,72.18,70.85,73.58,24.71
Singapore,1999,1.064,2.434,3965084,3930236,3999932,100.0,785846,2285937,656330,236971,3.41,3.66,3.13,78.64,76.15,81.35,4.56
Afghanistan,1999,8.0,3.6460000000000004,22205667,22623764,21787570,100.0,10572561,7112651,4009584,510871,148.75,157.27,139.8,45.16,44.25,46.12,222.61
Costa Rica,1999,2.4315,2.227,3800169,3830404,3769934,100.0,1231560,1664596,716939,187074,12.85,14.52,11.1,75.21,72.58,77.97,15.1
Wallis and Futuna,1999,3.2513,1.3159999999999998,14518,14404,14632,92.5,5109,5700,2895,814,4.94,5.17,4.7,78.37,75.43,81.45,5.51
Sri Lanka,1999,2.1102,1.3430000000000002,18792874,18623658,18962090,100.0,5113063,8892396,3633148,1154267,20.3,22.23,18.28,71.49,68.32,74.8,25.91
Hong Kong,1999,0.8436,0.905,6596171,6498570,6693772,100.0,1121264,3826134,931335,717438,3.49,3.64,3.33,80.56,77.9,83.45,4.36
Belarus,1999,1.2856,-0.313,10063643,9431844,10695442,100.0,1927934,5243134,1519377,1373198,11.49,13.48,9.37,68.06,62.31,74.18,14.84
Congo (Brazzaville),1999,4.7333,2.4459999999999997,2828666,2789708,2867624,100.0,1205612,969413,547204,106437,73.61,79.67,67.35,53.4,52.44,54.39,116.38
Sint Maarten,1999,1.6529,-0.945,31095,30364,31826,94.5,8296,18221,3711,867,11.91,12.73,11.05,74.99,72.87,77.22,13.34
Kenya,1999,4.5063,2.358,29874295,29746266,30002324,100.0,12807564,9483167,6804841,778723,72.27,80.04,64.34,52.66,50.98,54.37,106.83
Oman,1999,4.2558,2.394,2376176,2708878,2043474,100.0,913046,928195,479679,55256,22.22,22.76,21.66,71.23,69.57,72.97,30.37
Thailand,1999,1.5691,0.79,62411983,61783940,63040026,100.0,15256875,31916011,11418819,3820278,19.85,21.45,18.16,71.36,68.48,74.39,24.04
Papua New Guinea,1999,4.4568,2.613,4689319,4896600,4482038,99.0,1852371,1737965,969406,129577,61.52,66.07,56.75,62.66,60.64,64.78,78.76
Equatorial Guinea,1999,5.61,2.87,477538,468986,486090,96.5,203253,165050,89930,19305,101.04,101.94,100.11,57.93,57.36,58.52,147.89
Croatia,1999,1.525,-0.052000000000000005,4387816,4233990,4541642,100.0,765808,2354810,615037,652161,7.59,8.03,7.12,71.79,66.74,77.12,9.0
Bangladesh,1999,3.4372,1.781,126541747,127925126,125158368,100.0,49220533,47270944,25444727,4605543,69.41,72.12,66.6,66.31,64.82,67.87,89.43
Qatar,1999,2.9813,5.053,608957,801142,416772,99.0,155675,352453,93701,7128,9.45,9.69,9.19,75.57,74.02,77.18,13.53
Cameroon,1999,5.525,2.6189999999999998,15408304,15449360,15367248,100.0,6879022,5005091,3079666,444525,80.46,87.37,73.36,50.9,49.84,52.0,146.9
Saint Helena,1999,1.5239,0.78,7175,7286,7064,96.0,1403,3994,1127,651,25.92,29.95,21.69,76.63,73.76,79.65,29.81
Bermuda,1999,1.8562,0.915,62509,60420,64598,99.5,12402,35797,7399,6911,2.41,2.51,2.31,77.69,74.2,81.23,3.39
Nigeria,1999,6.035,2.4459999999999997,120914811,123471736,118357886,100.0,52728813,40450953,24382120,3352925,106.17,112.76,99.19,44.52,43.75,45.34,209.93
Guyana,1999,3.3199,0.99,779498,785870,773126,100.0,280730,306046,160268,32454,49.8,54.66,44.71,61.8,59.08,64.67,70.34
Western Sahara,1999,5.2,4.663,321175,318168,324182,96.5,136865,112359,62053,9898,79.67,85.32,73.79,56.37,54.5,58.3,126.98
Tanzania,1999,5.735,3.082,32187241,31758788,32615694,100.0,14483409,10082434,6749189,872209,82.19,90.04,74.11,49.6,48.26,50.99,131.69
Central African Republic,1999,5.257000000000001,2.249,3889215,3816946,3961484,100.0,1659597,1326071,745802,157745,123.74,132.67,114.55,46.81,45.5,48.16,189.01
Saint Vincent and the Grenadines,1999,2.5340000000000003,-0.28300000000000003,108118,108742,107494,99.5,35440,43753,21545,7380,22.63,24.59,20.61,69.68,68.15,71.25,33.94
Senegal,1999,5.688,2.085,9252822,8981418,9524226,100.0,4292211,2834891,1862367,263353,71.52,79.36,63.46,55.1,53.43,56.81,136.85
French Polynesia,1999,2.556,1.837,231571,238550,224592,100.0,75081,105873,41101,9516,6.59,7.43,5.7,73.26,71.12,75.5,18.63
United Arab Emirates,1999,2.5624,5.234,3056080,4144120,1968040,100.0,732360,1866102,433599,24019,17.6,20.6,14.44,73.83,71.42,76.37,20.91
Dominica,1999,2.3506,0.775,70348,70704,69992,99.0,21338,29926,11523,7561,14.89,19.75,9.79,74.9,72.15,77.79,17.16
Andorra,1999,1.4995,0.203,65073,68060,62086,98.0,10355,37751,9567,7400,4.51,4.26,4.75,81.48,79.47,83.49,5.62
Ireland,1999,1.8718,1.227,3774856,3749178,3800534,100.0,828186,1870837,653482,422351,5.89,6.2,5.55,76.04,73.44,78.82,7.31
Tuvalu,1999,3.6634,0.3,10014,9796,10232,92.0,3723,4222,1459,610,43.61,48.0,39.0,61.58,59.67,63.58,76.48
Sao Tome and Principe,1999,6.1,2.137,137666,136804,138528,98.5,61814,40208,29970,5674,72.76,75.39,70.04,58.06,57.22,58.93,114.72
Norway,1999,1.8553,0.742,4463377,4417566,4509188,100.0,888218,2341654,547450,686055,3.93,4.48,3.35,78.32,75.62,81.13,5.29
Niger,1999,7.9726,3.283,10372564,10370622,10374506,100.0,5027592,3165562,1895590,283820,139.31,143.76,134.72,45.61,45.23,46.0,235.85
Palau,1999,1.7106,2.166,19204,20964,17444,93.5,4993,10274,2863,1074,17.57,19.46,15.58,68.16,65.11,71.39,21.4
Isle of Man,1999,1.7280000000000002,0.8759999999999999,75035,72918,77152,100.0,13418,40267,8589,12761,7.07,7.78,6.28,76.27,73.92,78.88,8.36
Romania,1999,1.3006,-0.147,22476289,21983764,22968814,100.0,4215402,11640014,3683677,2937196,18.5,20.26,16.65,70.55,67.12,74.17,22.51
Finland,1999,1.7385,0.213,5158097,5031094,5285100,100.0,945733,2792455,657856,762053,3.63,3.86,3.38,77.29,73.72,81.03,4.49
Slovakia,1999,1.3237,0.098,5395739,5248504,5542974,100.0,1086090,2771013,926713,611923,8.2,8.89,7.48,73.03,68.98,77.26,9.87
Kuwait,1999,2.6902,2.92,1916332,2253258,1579406,100.0,571585,1015335,304738,24674,11.7,11.84,11.55,74.07,72.86,75.35,14.48
Chile,1999,2.1556,1.2819999999999998,14990469,14736162,15244776,100.0,4207671,7264060,2466128,1052610,10.46,11.35,9.51,74.92,71.73,78.27,12.34
Algeria,1999,2.4587,1.452,30204849,30520274,29889424,100.0,10599119,11521257,6799208,1285265,40.9,43.34,38.33,71.34,70.47,72.26,46.26
Saint Martin,1999,1.8333,-3.74,29305,28784,29826,97.0,8878,15674,3716,1037,8.68,9.86,7.46,76.8,73.62,80.1,10.68
Moldova,1999,1.4099,-1.037,4224863,4048594,4401132,100.0,1021871,2084518,717947,400527,23.12,25.28,20.84,67.15,63.54,70.94,27.71
Monaco,1999,1.0986,0.5529999999999999,31674,30814,32534,100.0,4180,17761,2702,7031,2.22,2.43,2.05,87.46,83.8,90.48,2.47
Tajikistan,1999,3.7361,2.1109999999999998,6110862,6076820,6144904,100.0,2521560,2125193,1226860,237249,43.51,48.44,38.34,64.87,61.94,67.95,62.9
Guinea-Bissau,1999,5.332000000000001,2.265,1250409,1210270,1290548,100.0,530970,433033,250970,35436,117.96,128.72,106.88,46.43,44.21,48.72,190.9
Laos,1999,4.84,2.286,5285813,5239016,5332610,100.0,2261647,1780366,1059360,184440,89.26,98.78,79.48,54.95,53.19,56.76,129.86
Sweden,1999,1.5030000000000001,0.085,8909790,8808912,9010668,100.0,1666282,4686623,1025436,1531449,2.92,3.57,2.23,79.65,77.27,82.15,3.85
